id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
163,STARLINK-6255,satellite,0,22,43.0115,155.2395,62.4617,325.987,28.4487,6872.3502,489.6812,-6483.152954815117,356.6123432124406,2230.9961993572697,2488.4528458198674,5997.169918635827,2230.9961993572697,19.0729,67.4646,5
164,STARLINK-6199,satellite,0,22,42.98,155.0758,94.6164,352.6956,87.312,6861.8348,490.7646,-2404.0459787240716,-4410.0552074607895,4670.9003826922535,-3361.9818525464902,3731.635301556072,4670.9003826922535,43.0995,132.017,7
165,STARLINK-6074,satellite,0,22,43.001,154.9232,99.0532,38.0996,137.1528,6865.879,486.2337,3109.3139617189463,-5221.700285163666,3181.5468775367567,-5957.746667135228,-1199.6840545984496,3181.5468775367567,27.7797,-168.6149,9
166,STARLINK-6295,satellite,0,22,43.0199,155.2824,28.3296,327.4695,355.7991,6878.0869,493.9895,-6071.7802435943695,3200.142312861787,-343.45090188326293,5034.195606577369,4665.222475272579,-343.45090188326293,-2.8826,42.8215,4
167,STARLINK-6252,satellite,0,22,42.9923,154.5354,96.7118,207.1907,303.9025,6863.8998,494.3679,-1665.4211454838,5409.653714740415,-3885.73615135578,5655.747367239828,-224.7278869858004,-3885.73615135578,-34.6364,-2.2754,4
168,STARLINK-5302,satellite,0,22,43.0105,154.8102,172.5221,35.8448,208.3668,6868.2308,489.2204,6481.431245467203,-412.80976622871583,-2224.918647100788,-2540.8922553977786,-5976.89128554903,-2224.918647100788,-19.0204,-113.0313,4
169,STARLINK-6265,satellite,0,22,42.9857,155.0674,87.319,1.9881,89.3071,6869.7494,498.3022,-2192.598110811434,-4519.527750894528,4681.331615746361,-3535.4365176228675,3568.5159655658417,4681.331615746361,43.1599,134.7332,7
170,STARLINK-30126,satellite,0,45,42.985,205.7247,76.0352,28.7386,104.7738,6861.7097,489.3547,3681.142664526639,-3611.2350082877656,4521.361687259864,-4628.414385549322,-2273.67761068308,4521.361687259864,41.4212,-153.8377,4
171,STARLINK-30130,satellite,0,37,42.9853,202.4046,100.67,337.3992,78.0692,6858.9793,486.8582,559.8852022285656,-5076.425389632886,4573.149493544197,-4974.434721038028,1156.963863876154,4573.149493544197,42.02,166.9068,4
172,STARLINK-30068,satellite,0,31,42.9861,191.4381,101.96,187.4367,289.3967,6859.612,494.3018,-3173.3282629821747,4189.774294501045,-4414.111073036569,5005.582121803587,1602.6130304547935,-4414.111073036569,-40.201,17.7533,4
173,STARLINK-30053,satellite,0,37,43.0039,202.6509,21.1265,296.6036,317.7301,6863.5483,489.2818,-5986.817202584983,1159.6569811508884,-3148.4342780811735,3081.2063649568795,5262.409321560675,-3148.4342780811735,-27.4531,59.6505,4
174,STARLINK-30125,satellite,0,37,43.0129,202.6239,11.932,319.9571,331.8891,6865.5789,486.7171,-6496.836712365023,-146.09129048012528,-2205.7969421578578,2018.7957150342365,6176.948582694171,-2205.7969421578578,-18.858,71.9012,4
175,STARLINK-30132,satellite,0,45,42.9839,205.3908,78.5854,177.3015,255.8868,6861.6305,497.1846,-576.2450258645421,5118.48691644506,-4539.854411152947,5019.541870644304,-1155.4938565399498,-4539.854411152947,-41.5696,-12.9636,3
176,STARLINK-30066,satellite,0,37,42.9972,202.4592,100.4812,316.4185,56.8997,6861.2214,487.076,-1855.9724798368557,-5314.08004156712,3918.034432065677,-4396.677984717586,3514.726622767905,3918.034432065677,35.0081,141.361,7
177,STARLINK-30080,satellite,0,38,42.9846,194.5993,105.6915,326.6469,72.3384,6866.6003,494.594,-809.2250528503558,-5154.781529175735,4459.0925404209365,-4593.876322688469,2474.453097460985,4459.0925404209365,40.6928,151.6912,6
178,STARLINK-30070,satellite,0,37,42.9987,202.6658,71.8399,238.8313,310.6711,6862.4351,490.6846,-5594.412887991818,1789.4287889651273,-3549.9813956616886,3545.011639042228,4683.204397756016,-3549.9813956616886,-31.3069,52.8756,4
179,STARLINK-30071,satellite,0,45,43.0161,206.0114,10.4074,328.48,338.8873,6868.8884,487.7676,-6548.010041025456,-1183.605220335652,-1686.8559016059464,1057.097558800502,6569.619590672966,-1686.8559016059464,-14.3105,80.8591,4
180,STARLINK-30085,satellite,0,37,42.9841,202.3339,81.4529,17.7974,99.2503,6858.8376,486.8378,2900.2116735036007,-4159.651401568957,4613.107125727684,-4886.507108188084,-1354.9818505531628,4613.107125727684,42.4715,-164.5018,4
181,STARLINK-30119,satellite,0,55,42.9853,38.5867,101.4924,182.6191,284.1115,6861.647,497.3249,4346.6642606113555,-2763.5440134816845,-4540.098762031446,-4049.706719194789,-3182.8511114149055,-4540.098762031446,-41.5713,-141.8346,3
182,STARLINK-30120,satellite,0,55,43.0086,38.7923,171.5814,43.0753,214.6567,6867.1963,490.3653,-2613.018341055017,-5763.056983094124,-2662.944636137418,-4568.898245761107,4377.882988495802,-2662.944636137418,-22.9511,136.2231,13
183,STARLINK-30084,satellite,0,55,43.019,37.9803,157.4994,34.0313,191.5307,6869.7396,486.7234,-4684.153045726353,-4929.825083597711,-936.1400908371126,-3095.40585145712,6054.991967411821,-936.1400908371126,-7.8866,117.0768,4
184,STARLINK-30114,satellite,0,55,42.9842,38.4257,95.8049,180.8958,276.7007,6861.2504,497.8012,3728.0062549883105,-3410.1740883132456,-4649.315112670812,-4454.31020444774,-2384.62545327097,-4649.315112670812,-42.7984,-151.8375,4
185,STARLINK-30151,satellite,0,55,42.9834,38.6266,97.0336,172.8219,269.8554,6860.7661,499.453,3122.6607626945865,-3935.7249587384003,-4682.23658515167,-4749.118944511143,-1639.149303936065,-4682.23658515167,-43.1612,-160.958,4
186,STARLINK-30152,satellite,0,55,43.0206,38.394,49.5689,327.3916,16.9605,6869.309,485.1205,4235.567539837977,5223.717537631532,1365.7850169009548,3521.5405283627824,-5729.398712307143,1365.7850169009548,11.5498,-58.4233,9
187,STARLINK-30128,satellite,0,83,43.021,12.8226,56.0607,323.2615,19.3222,6866.527,481.956,5942.993040521481,3054.3599986264394,1548.411544528608,908.4153492999262,-6619.899004822683,1548.411544528608,13.1258,-82.1864,20
188,STARLINK-30069,satellite,0,14,42.9829,35.2277,90.111,176.5323,266.6433,6858.6591,495.8437,2563.2355183477976,-4326.6414304500695,-4671.743405178853,-4932.170378805152,-981.6810809238261,-4671.743405178853,-43.0694,-168.7432,9
