id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
1138,STARLINK-31458,satellite,0,77,42.9956,271.0728,86.035,221.4397,307.4748,6861.9415,491.6272,-3905.0914571756957,-4249.683201935975,-3714.5412891876467,-2303.239915636541,5291.940333822934,-3714.5412891876467,-32.9284,113.5204,8
1139,STARLINK-31357,satellite,0,77,42.9829,271.5843,82.1742,20.1777,102.3519,6859.0387,486.7514,4856.59620776852,1601.357236441712,4565.6708872365525,-503.4992183740735,-5088.9449064725095,4565.6708872365525,41.9366,-95.6504,118
1140,STARLINK-31508,satellite,0,77,42.9822,271.655,99.6994,341.403,81.1024,6858.839,486.9742,4983.368061241341,-916.7696486403557,4617.561968128619,-2857.0783721653797,-4184.677645622572,4617.561968128619,42.521,-124.3232,67
1141,STARLINK-31535,satellite,0,11,42.9824,279.0253,80.0582,175.4087,255.4669,6859.1778,495.0762,-5070.707085567724,938.5931611435742,-4529.8736853771925,2912.4144009661327,4255.6867632401345,-4529.8736853771925,-41.4738,55.6139,4
1142,STARLINK-31533,satellite,0,77,43.0048,271.7755,75.6943,322.8436,38.5379,6863.9906,483.5272,3289.25207883045,-5264.753696675761,2914.1803649579215,-6145.923927199908,-874.3167651504748,2914.1803649579215,25.285,-171.9035,7
1143,STARLINK-31524,satellite,0,35,43.0216,264.3012,143.5989,31.5021,175.101,6867.5088,482.3892,1104.9627198399587,6759.074987244546,399.7272572924702,5731.890868067053,-3748.5282941443174,399.7272572924702,3.3611,-33.1838,7
1144,STARLINK-31635,satellite,0,82,43.0026,249.1813,81.9219,323.5834,45.5053,6863.0595,484.224,1635.5664426811486,-5763.4812597606715,3336.0937948896194,-5931.931865005657,839.6297808961007,3336.0937948896194,29.2633,171.9436,4
1145,STARLINK-31650,satellite,0,82,43.0121,249.6429,165.3427,42.229,207.5718,6865.6644,486.6304,-61.384454852495764,6511.282656264053,-2166.812258796707,5977.8671220499145,-2581.796768178564,-2166.812258796707,-18.5129,-23.3592,7
1146,STARLINK-31658,satellite,0,32,42.9975,209.273,90.6778,322.6095,53.2874,6861.8285,485.0167,-1609.786456788334,-5511.075076237928,3748.5395406899916,-4386.376380571187,3704.4653028955795,3748.5395406899916,33.3044,139.8176,7
1147,STARLINK-31669,satellite,0,82,43.0178,249.2744,25.2549,323.6521,348.907,6867.2551,484.0071,-3285.761342718974,-5956.213947568682,-900.6829305173541,-4114.360326544423,5417.079590875084,-900.6829305173541,-7.5891,127.2173,4
