source,destination,success,hops,reason,delay_ms,path
61,124,True,4,reached destination,30.50827817240027,61 -> 390 -> 410 -> 308 -> 124
78,103,True,7,reached destination,64.48848995248903,78 -> 814 -> 45 -> 426 -> 50 -> 592 -> 519 -> 103
52,176,False,0,no constrained graph path,inf,52
239,295,True,4,reached destination,36.331845906707144,239 -> 676 -> 91 -> 366 -> 295
3,192,True,4,reached destination,38.56552407919727,3 -> 928 -> 949 -> 319 -> 192
249,116,False,0,no constrained graph path,inf,249
206,276,False,0,no constrained graph path,inf,206
4,205,True,4,reached destination,43.56092926007728,4 -> 401 -> 136 -> 1133 -> 205
49,261,True,2,reached destination,23.74319024593154,49 -> 590 -> 261
75,54,True,5,reached destination,42.21693226653253,75 -> 388 -> 100 -> 481 -> 756 -> 54
67,181,True,3,reached destination,29.172908237100593,67 -> 846 -> 376 -> 181
121,152,False,0,no constrained graph path,inf,121
227,145,True,2,reached destination,23.550164587406208,227 -> 741 -> 145
33,129,True,2,reached destination,14.91208278760881,33 -> 688 -> 129
172,76,True,5,reached destination,51.202233925053754,172 -> 456 -> 344 -> 83 -> 644 -> 76
146,279,False,0,no constrained graph path,inf,146
12,21,True,4,reached destination,41.850746775395784,12 -> 1007 -> 330 -> 400 -> 21
117,295,True,4,reached destination,33.98182327616308,117 -> 354 -> 249 -> 617 -> 295
199,298,False,0,no constrained graph path,inf,199
42,291,False,0,no constrained graph path,inf,42
174,293,True,3,reached destination,33.65994499143881,174 -> 1046 -> 1143 -> 293
181,54,True,8,reached destination,66.09952533184925,181 -> 480 -> 186 -> 409 -> 267 -> 411 -> 414 -> 382 -> 54
207,272,False,0,no constrained graph path,inf,207
202,217,True,3,reached destination,22.261529389181348,202 -> 321 -> 387 -> 217
85,117,True,8,reached destination,60.70081384896776,85 -> 412 -> 173 -> 366 -> 202 -> 340 -> 402 -> 354 -> 117
154,231,False,0,no constrained graph path,inf,154
292,149,True,6,reached destination,63.222800310427004,292 -> 729 -> 59 -> 542 -> 33 -> 384 -> 149
77,110,True,7,reached destination,62.394301001434044,77 -> 317 -> 34 -> 374 -> 204 -> 672 -> 326 -> 110
227,212,True,5,reached destination,56.10268169024638,227 -> 508 -> 53 -> 379 -> 884 -> 212
114,90,True,7,reached destination,49.671713352265584,114 -> 438 -> 153 -> 335 -> 435 -> 262 -> 355 -> 90
257,47,True,6,reached destination,61.480037141602075,257 -> 1156 -> 125 -> 344 -> 426 -> 413 -> 47
12,156,True,6,reached destination,49.99148713634145,12 -> 943 -> 87 -> 340 -> 402 -> 354 -> 156
65,244,False,0,no constrained graph path,inf,65
114,68,True,2,reached destination,19.882963176201173,114 -> 623 -> 68
109,53,True,2,reached destination,15.864306599112718,109 -> 732 -> 53
